recipientGaugeAddr,poolAddress,symbol,voteWeight,voteWeightNoBoost,distribution,pctDistribution,boost,staticBoost,dynamicBoost,cap,bonus
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2ce4457acac29da4736ae6f5cd9f583a6b335c27,sFRAX/4POOL,1.1094740875005014,0.2785778343933227,13302.254700881838,16.166015923721293,3.982635911850906,1.5,3.482635911850906,10%,10000.0
0xcf9f895296F5e1D66a7D4dcf1d92e1B435E9f999,0x32df62dc3aed2cd6224193052ce665dc18165841,RDNT-WETH,30.77925477954567,2.232222703275357,8228.53,10.0,13.788612907835333,1.5,13.288612907835333,10%,0.0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552eecd4b211bfc790cb,wstETH-WETH-BPT,3.8704565642049515,0.2553866071303344,8020.574551560237,9.747275092343633,15.155284013110744,1.75,14.405284013110746,20%,0.0
0xcF853F14EF6111435Cb39c0C43C66366cc6300F1,0x2e8ea681fd59c9dc5f32b29de31f782724ef4dcb,50GOLD-25USDC-25WSTETH,7.0769313209569855,5.703924631496013,6582.8240000000005,8.0,1.240712628262913,1.0,1.2407126282629128,8%,0.0
0x40F6bE0b26B229C4C3b2C3344e91f8eEe22a62fF,0x451b0afd69ace11ec0ac339033d54d2543b088a8,plsRDNT-Stable,2.5771915478831584,0.2159160208254401,6453.933728994822,7.843361729245468,11.936083010564186,1.75,11.186083010564186,10%,0.0
0xd6B875d62c2661eaB66472F36c672e4B512f1135,0xade4a71bb62bec25154cfc7e6ff49a513b491e81,rETH-WETH-BPT,2.598245111757393,0.18090278537491938,6111.489067901293,7.42719424721219,14.36265951556552,1.75,13.61265951556552,20%,0.0
0xeF767E740D83d410794519c2F93Db32e44359a5C,0xb3028ca124b80cfe6e9ca57b70ef2f0ccc41ebd4,50MAGIC-50USDC,1.775330081290809,0.3881545629558653,4801.369256070245,5.835026737546372,4.573770994140474,1.0,4.573770994140474,10%,0.0
0xa14453084318277b11d38FbE05D857A4f647442B,0x423a1323c871abc9d89eb06855bf5347048fc4a5,4POOL-BPT,1.7463644004308423,0.24153601195764063,3870.1559889431,4.703338249897734,7.230244410664158,1.5,6.730244410664158,10%,0.0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54,ankrETH/wstETH-BPT,1.9690905933176874,0.41081340355204765,3774.7834590308917,4.587433550137013,4.793150798616081,1.75,4.043150798616081,20%,0.0
0x8ba2D53F34159C5C5e7add60B56C7dE3BBc1DA68,0xd0ec47c54ca5e20aaae4616c25c825c7f48d4069,rETH/wETH BPT,1.169767191315975,1.0050852334957112,3671.7800476505518,4.462255163012776,1.16384874867527,1.0,1.1638487486752702,10%,0.0
