,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,5039.39,5397.8096,2906.5128,8704.4116,6833.6984,1870.7132,400.0892,0,2024-05-10 13:15:58+00:00
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,964.75,1033.3665,556.4281,1666.3884,0,1666.3884,76.5938,0,2024-05-10 10:01:18+00:00
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,289.27,309.8439,166.8390,0,0,0,-476.6830,0,2024-05-10 14:01:02+00:00
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,97680.11,38657.9182,20815.8021,60257.5142,40643.7662,19613.7480,783.7938,0,2024-05-10 14:59:47+00:00
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,33520.33,13266.0188,7143.2409,20678.2296,14563.5323,6114.6976,268.9699,0,2024-05-10 03:58:23+00:00
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,23505.58,9302.5775,5009.0802,14500.2684,10492.6483,4007.6202,188.6108,0,2024-05-10 13:08:47+00:00
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,19920.00,7883.5469,4244.9868,12288.3734,9035.1500,3253.2237,159.8397,0,2024-05-10 03:28:59+00:00
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,17146.66,6785.9688,3653.9832,10577.5384,7907.8183,2669.7200,137.5864,0,2024-05-10 12:26:47+00:00
0xdedb11a6a23263469567c2881a9b9f8629ee0041000000000000000000000669,mainnet,svETH/wstETH,15721.95,6222.1250,3350.3750,9698.6546,7328.6896,2369.9650,126.1545,0,2024-05-10 10:09:35+00:00
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,11649.08,4610.2444,2482.4393,7186.1571,5673.1135,1513.0436,93.4734,0,2024-05-10 09:21:59+00:00
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,7743.96,3064.7526,1650.2514,4777.1421,4085.7256,691.4166,62.1381,0,2024-05-10 04:37:11+00:00
