target,platform,amount
0x79eF6103A513951a3b25743DB509E267685726B7,aura,23318.49
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,16482.82
0xd1c070eBc7Ec77f2134b3Ef75283b6C1fb31a157,aura,0
0xd1c070eBc7Ec77f2134b3Ef75283b6C1fb31a157,balancer,0
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,5531.33
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,3909.86
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,aura,0
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,balancer,0
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,7472.64
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,5282.09
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,aura,1618.26
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,balancer,1143.88
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,10360.36
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,7323.28
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,16817.64
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,11887.66
0xe6281Fc01607366794597d7fA6b32931fF986969,aura,0
0xe6281Fc01607366794597d7fA6b32931fF986969,balancer,0
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,aura,3334.12
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,balancer,2356.75
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,39229.06
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,27729.32
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,12652.83
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,8943.74
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,aura,843.15
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,balancer,595.98
0x70754AB20c63cc65Ea12206CF28342723d731aC6,aura,0
0x70754AB20c63cc65Ea12206CF28342723d731aC6,balancer,0
0x3ca33F22893a51A80Ed4ed8afebc900Ae813cA02,aura,0.00
0x3ca33F22893a51A80Ed4ed8afebc900Ae813cA02,balancer,776.63
0xc592c33e51A764B94DB0702D8BAf4035eD577aED,aura,0
0xc592c33e51A764B94DB0702D8BAf4035eD577aED,balancer,0
0xD98ed0426D18B115d6388923803e33ad8aaF11F8,aura,10183.99
