target,platform,amount
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,3729.8633
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,993.0308
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,aura,0
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,balancer,581.6965
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,12644.4361
0xCD19892916929F013930ed628547Cc1F439b230e,aura,1437.9134
0xCD19892916929F013930ed628547Cc1F439b230e,balancer,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,9493.7988
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,3658.0076
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,aura,0
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,balancer,0
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,0
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,0
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,aura,2839.8827
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,balancer,581.5450
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,4368.7345
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,1288.4152
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,aura,0
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,balancer,0
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,aura,1163.3681
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,balancer,0.0000
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,18057.3575
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,7617.4002
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,2491.5186
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,420.4778
0x80A423a65a6a630943D9A34b8b78943af00c98cD,aura,0
0x80A423a65a6a630943D9A34b8b78943af00c98cD,balancer,0
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,aura,1927.7408
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,balancer,159.8130
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,4084.3323
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,1156.9209
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,11481.8292
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,4577.1808
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,6385.6085
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,2220.9243
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,aura,0
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,balancer,0
0x70754AB20c63cc65Ea12206CF28342723d731aC6,aura,0
0x70754AB20c63cc65Ea12206CF28342723d731aC6,balancer,0
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,3200.2104
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,748.1439
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,0
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,577.2016
0xB002073210698B0852E34DA6A5e432a04D299205,aura,0
0xB002073210698B0852E34DA6A5e432a04D299205,balancer,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,aura,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,balancer,0
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,1755.3589
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,80.1116
0xee01c0d9c0439c94D314a6ecAE0490989750746C,aura,0
0xee01c0d9c0439c94D314a6ecAE0490989750746C,balancer,0
0xA71Adac76A2e34f8F988Fa6992E3bDAd08D92C01,aura,0
0xA71Adac76A2e34f8F988Fa6992E3bDAd08D92C01,balancer,826.3670
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,aura,2422.3944
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,balancer,388.5178
0x4D4264aebf65Bb1727bb5438E0b2Aaf86186DA50,aura,905.8958
