,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,4649.71,3699.3515,1991.9585,5795.4881,3933.6119,1861.8762,104.1781,0,2024-06-07 04:59:48+00:00
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,1184.29,942.2319,507.3556,1476.1219,1001.8985,474.2234,26.5344,0,2024-06-07 07:48:10+00:00
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,106.79,84.9631,45.7494,0,0,0,-130.7125,0,2024-06-06 06:17:39+00:00
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,79448.44,33497.5301,18037.1316,51968.8565,35415.0529,16553.8036,434.1948,0,2024-06-05 22:40:47+00:00
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,31920.75,13458.6190,7246.9487,20880.0183,14313.9100,6566.1084,174.4506,0,2024-06-07 07:34:23+00:00
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,20461.17,8626.9618,4645.2871,13384.0714,9226.1341,4157.9373,111.8225,0,2024-06-05 15:54:23+00:00
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,19916.03,8397.1166,4521.5243,13027.4844,8984.1050,4043.3795,108.8435,0,2024-06-06 11:35:11+00:00
0xdedb11a6a23263469567c2881a9b9f8629ee0041000000000000000000000669,mainnet,svETH/wstETH,15493.25,6532.3574,3517.4232,10134.4530,7020.4978,3113.9552,84.6723,0,2024-06-05 00:46:23+00:00
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,13869.83,5847.8813,3148.8592,9072.5407,6299.7388,2772.8020,75.8002,0,2024-06-07 00:43:35+00:00
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,9521.95,4014.7019,2161.7626,6228.5030,4369.3853,1859.1176,52.0385,0,2024-06-07 08:06:59+00:00
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,6758.21,2849.4372,1534.3124,4420.6839,3142.3518,1278.3322,36.9343,0,2024-06-05 00:44:11+00:00
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,6518.58,2748.4030,1479.9093,4263.9372,3035.9619,1227.9752,35.6249,0,2024-06-03 17:59:47+00:00
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,6182.90,2606.8716,1403.7001,4044.3618,2886.9280,1157.4338,33.7902,0,2024-06-05 01:20:59+00:00
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,4943.50,2084.3083,1122.3198,3233.6450,2336.6646,896.9804,27.0169,0,2024-06-06 04:54:59+00:00
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,4673.78,1970.5873,1061.0855,3057.2155,2216.9153,840.3003,25.5427,0,2024-06-07 06:26:11+00:00
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,4531.90,1910.7670,1028.8745,2964.4088,2153.9240,810.4848,24.7673,0,2024-06-05 00:53:11+00:00
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,4190.66,1766.8913,951.4030,2741.1967,2002.4216,738.7750,22.9024,0,2024-06-04 08:41:59+00:00
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,3778.25,1593.0085,857.7738,2471.4310,1819.3216,652.1093,20.6486,0,2024-06-04 14:43:11+00:00
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,3182.35,1341.7616,722.4870,2081.6405,1554.7566,526.8840,17.3919,0,2024-06-06 09:13:23+00:00
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,2904.18,1224.4779,659.3342,1899.6837,1431.2558,468.4278,15.8716,0,2024-06-07 06:23:59+00:00
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,2358.00,994.1942,535.3353,1542.4163,1188.7651,353.6512,12.8868,0,2024-06-04 20:31:47+00:00
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,1870.09,788.4786,424.5654,1223.2643,0,1223.2641,10.2203,0,2024-06-03 18:18:47+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,1456.21,613.9760,330.6025,952.5370,0,952.5370,7.9585,0,2024-06-05 00:48:23+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,1339.52,564.7765,304.1104,876.2074,0,876.2077,7.3205,0,2024-06-06 03:52:59+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1085.99,457.8816,246.5517,710.3684,0,710.3683,5.9351,0,2024-06-04 15:01:59+00:00
0x09b03b7cbb19b3dae94f884cf60dbc3c99a3947b00000000000000000000066c,mainnet,pyUSD/sDOLA BSP,631.62,266.3074,143.3963,0,0,0,-409.7037,0,2024-06-06 21:05:35+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,429.45,181.0673,97.4978,0,0,0,-278.5651,0,2024-06-01 10:35:35+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,321.20,135.4263,72.9218,0,0,0,-208.3481,0,2024-05-28 21:11:35+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,297.36,125.3747,67.5095,0,0,0,-192.8842,0,2024-06-06 10:37:59+00:00
0xe3e0022d25194431a98e8bf5034d2617c96e1d44000000000000000000000670,mainnet,InstETH/wstETH,166.42,70.1670,37.7822,0,0,0,-107.9492,0,2024-06-05 00:47:23+00:00
0x6aa5a6b9257ca6e18b2da94e1a5fbe57ce2947ca00000000000000000000067b,mainnet,genETH/wstETH,142.34,60.0142,32.3154,0,0,0,-92.3296,0,2024-06-05 00:50:35+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,71.47,30.1336,16.2258,0,0,0,-46.3594,0,2024-05-29 03:46:59+00:00
0x2e848426aec6dbf2260535a5bea048ed94d9ff3d000000000000000000000536,mainnet,wbETH-wstETH,9.26,3.9043,2.1023,0,0,0,-6.0065,0,2024-05-23 02:31:11+00:00
0x70d5e3234f6329c1d5a26796dcf4e109d69a34880000000000000000000005e7,mainnet,uniETH/wstETH/rETH,6.92,2.9177,1.5710,0,0,0,-4.4887,0,2024-06-05 00:51:11+00:00
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-01 09:52:47+00:00
0xd3f8ab9c5928fdf53153e7757131ad7815fe3146000000000000000000000661,mainnet,vETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-19 16:49:59+00:00
