target,platform,amount
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,6556.2369
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,1879.8690
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,aura,0
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,balancer,0
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,15489.6903
0xCD19892916929F013930ed628547Cc1F439b230e,aura,887.4555
0xCD19892916929F013930ed628547Cc1F439b230e,balancer,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,10896.2845
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,3763.9697
0x192e80145D8A78B4eF6ec5De5c8fD51aFC7F9c5e,aura,0
0x192e80145D8A78B4eF6ec5De5c8fD51aFC7F9c5e,balancer,0
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,aura,0
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,balancer,0
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,aura,1092.3609
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,balancer,0.0000
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,3654.5261
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,620.1788
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,aura,0
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,balancer,0
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,aura,1882.1906
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,balancer,0.0000
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,22287.8679
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,8709.2823
0x95201B61EF19C867dA0D093DF20021e1a559452c,aura,0
0x95201B61EF19C867dA0D093DF20021e1a559452c,balancer,0
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,2492.1367
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,115.5623
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,aura,3618.3703
0x0BcDb6d9b27Bd62d3De605393902C7d1a2c71Aab,balancer,604.4827
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,11707.8905
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,4116.3039
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,14279.4541
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,5232.6709
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,0
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,701.7678
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,aura,0
0x10a361766e64D7983a97202ac3a0F4cee06Eb717,balancer,0
0x70754AB20c63cc65Ea12206CF28342723d731aC6,aura,0
0x70754AB20c63cc65Ea12206CF28342723d731aC6,balancer,0
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,14653.1430
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,5394.8966
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,0
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,628.7854
0xB002073210698B0852E34DA6A5e432a04D299205,aura,0
0xB002073210698B0852E34DA6A5e432a04D299205,balancer,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,aura,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,balancer,0
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,1789.6150
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,0.0000
0xee01c0d9c0439c94D314a6ecAE0490989750746C,aura,0
0xee01c0d9c0439c94D314a6ecAE0490989750746C,balancer,0
0xA71Adac76A2e34f8F988Fa6992E3bDAd08D92C01,aura,0
0xA71Adac76A2e34f8F988Fa6992E3bDAd08D92C01,balancer,573.5812
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,aura,0
0xdf54d2Dd06F8Be3B0c4FfC157bE54EC9cca91F3C,balancer,0
0x4D4264aebf65Bb1727bb5438E0b2Aaf86186DA50,aura,1337.2926
0x4D4264aebf65Bb1727bb5438E0b2Aaf86186DA50,balancer,0.0000
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,1552.9154
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0.0000
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,4411.0722
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,948.6105
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,4737.2365
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,1090.2049
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,aura,1285.8785
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,balancer,0.0000
0xc6b65bc6bF4a5fF4D90fDf7f568cBF8C99419DA1,aura,0
0xc6b65bc6bF4a5fF4D90fDf7f568cBF8C99419DA1,balancer,0
0xBB034E493eBF45F874e038Ae76576Df9Cc1137e5,aura,0
0xBB034E493eBF45F874e038Ae76576Df9Cc1137e5,balancer,0
0x62A82FE26E21a8807599374CaC8024fae342eF83,aura,0
0x62A82FE26E21a8807599374CaC8024fae342eF83,balancer,776.9211
0xBE0967E7510604302b0F974E21A625D9f762B8bb,aura,1874.5648
