pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,0.3098,1565.7613,15880.7862,8551.1926,24554.8592,16672.9441,7881.9151,122.8805,0,1740636575
0xa8cbbffe0d62797afaf7af0a23810bd5ba39a4dd000200000000000000000f04,polygon,ECLP-GYD-AUSDT,1.0123,7.8252,79.3674,42.7363,0.0000,0.0000,0.0000,-122.1038,0,1740478443
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,0.3133,0.0498,0.5049,0.2719,0.0000,0.0000,0.0000,-0.7767,0,1740605930
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,2784.1683,19070.1950,12750.9824,6865.9136,19821.7518,14112.6707,5709.0811,204.8558,0,1740482591
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,2779.3656,13352.9763,8928.2552,4807.5220,13879.2175,0.0000,13879.2175,143.4403,0,1740400007
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,2737.7563,10507.8116,7025.8810,3783.1667,10921.9247,8069.6176,2852.3072,112.8770,0,1740643295
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,1.0820,6604.5251,4416.0106,2377.8519,6864.8096,5314.8042,1550.0054,70.9471,0,1740645743
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,2759.3243,6323.2842,4227.9634,2276.5957,6572.4850,5116.3135,1456.1715,67.9260,0,1740525647
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,33.7652,6187.1739,4136.9554,2227.5914,6431.0106,5020.2512,1410.7593,66.4638,0,1740605471
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0119,5449.3855,3643.6449,1961.9627,5664.1460,4499.5441,1164.6019,58.5384,0,1740605267
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,2740.7992,3704.3622,2476.8629,1333.6954,3850.3513,3267.9631,582.3882,39.7930,0,1740614027
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,0.5374,2833.5978,1894.6401,1020.1908,2945.2699,2653.4057,291.8642,30.4391,0,1740478751
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,2735.8664,2464.9037,1648.1187,887.4485,2562.0457,2393.1934,168.8523,26.4785,0,1740624395
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1.0154,1572.2987,1051.2925,566.0806,1634.2630,1634.2630,0.0000,16.8899,0,1740630743
