recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,pctToAura,distroToAura,distroToBalancer,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0x96d7C70c80518Ee189CB6ba672FbD22E4fDD9c19,0x7967FA58B9501600D96bD843173b9334983EE6E6,ECLP-wstETH-WETH,14035.963367431807,14.035963367431807,0,0.0,14035.963367431807,0.36240487333187466,2.0,1.0,2.0,0.7248097466637493,20%,6000
0x06eaf7bAabEac962301eE21296e711B3052F2c0d,0xc2598280bFeA1Fe18dFcaBD21C7165c40c6859d3,wstETH/sfrxETH,10586.763767611817,10.586763767611817,0,0.0,10586.763767611817,0.6365874020357397,1.5,1.0,1.5,0.9548811030536095,20%,0
0x8ba2D53F34159C5C5e7add60B56C7dE3BBc1DA68,0xd0EC47c54cA5e20aaAe4616c25C825c7f48D4069,rETH/wETH BPT,8993.411453341663,8.993411453341663,0,0.0,8993.411453341663,0.8111674953071206,1.0,1.0,1.0,0.8111674953071206,20%,0
0x59907f88C360D576Aa38dba84F26578367F96b6C,0x90e6CB5249f5e1572afBF8A96D8A1ca6aCFFd739,rsETH/wETH,8982.23851858494,8.98223851858494,0,0.0,8982.23851858494,0.4493767421973714,1.0,1.0,1.0,0.4493767421973714,20%,4000
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552EEcD4b211bFc790CB,wstETH-WETH-BPT,8152.829982977749,8.15282998297775,0,0.0,8152.829982977749,0.2451168729192139,1.0,3.0,3.0,0.7353506187576417,20%,0
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2CE4457aCac29dA4736aE6f5Cd9F583a6b335c27,sFRAX/4POOL,7282.7797647019415,7.2827797647019406,0,0.0,7282.7797647019415,0.6568757863748796,1.0,1.0,1.0,0.6568757863748796,20%,0
0xdB66fFFf713B1FA758E348e69E2f2e24595111cF,0xCDCef9765D369954a4A936064535710f7235110A,ECLP-weETH-wstETH,6854.20404869184,6.854204048691841,0,0.0,6854.20404869184,0.4121467186911519,1.5,1.0,1.5,0.6182200780367278,20%,0
0x5a0e92a55800BB5bFd5ec6C7340BfdE7f0947c3E,0x2d6CeD12420a9AF5a83765a8c48Be2aFcD1A8FEb,cbETH/rETH/wstETH,6749.181464187531,6.749181464187531,0,0.0,6749.181464187531,0.17392785348891682,1.5,3.0,3.5,0.6087474872112089,20%,0
0x7C4A6B0c16cA99e65822Cc531403cE2f8A20A912,0xB61371Ab661B1ACec81C699854D2f911070C059E,ezETH/wstETH,5436.0928662038705,5.436092866203871,0,0.0,5436.0928662038705,0.32687498378953406,1.5,1.0,1.5,0.4903124756843011,20%,0
0x40e86216712cB9871B9C698EA3AFB22f88c00E6e,0xef0c116A2818A5b1A5D836A291856A321f43C2Fb,ECLP-WOETH-WETH,4411.901456629227,4.411901456629227,0,0.0,4411.901456629227,0.3979347628742153,1.0,1.0,1.0,0.3979347628742153,20%,0
0x2b52a321Fc2ab77e9fC8488D792BB3CaEA966c0b,0x125bC5a031B2Db6733bfa35d914ffa428095978B,ECLP-AUSDC-AUSDT,4274.029536109555,4.274029536109555,0,0.0,4274.029536109555,0.2202853151625116,1.75,1.0,1.75,0.38549930153439527,20%,0
0x8f57378CaD866a46eA702B7ACAEBF21dd93B4804,0x7B54C44fBe6Db6D97FD22b8756f89c0aF16202Cc,ETHx/wstETH,3300.0,3.3000000000000003,0,0.0,3300.0,0.0,1.5,1.0,1.5,0.0,20%,3300
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3FD4954a851eaD144c2FF72B1f5a38Ea5976Bd54,ankrETH/wstETH-BPT,3149.9831117022113,3.1499831117022112,0,0.0,3149.9831117022113,0.1894100604822801,1.5,1.0,1.5,0.2841150907234201,20%,0
0x052597B6633814a0a6eA9020eE46E25Aa6936E49,0x6e822c64c00393b2078f2a5BB75c575aB505B55c,ECLP-GYD-AUSDC,2895.3103309129233,2.8953103309129236,0,0.0,2895.3103309129233,0.1492255360778304,1.75,1.0,1.75,0.2611446881362032,20%,0
0xd9647eb5D6457bd7Adb39B335ab89eC3a1Ea6d09,0x7272163A931DaC5BBe1CB5feFaF959BB65F7346F,ECLP-GYD-AUSDT,2895.3103309129233,2.8953103309129236,0,0.0,2895.3103309129233,0.1492255360778304,1.75,1.0,1.75,0.2611446881362032,20%,0
0x0CE9489bBD4bfA0Da7b5bb06E4dFa7a5947F76e8,0xE8a6026365254f779b6927f00f8724EA1B8aE5E0,gUSDC/USDC,2000.0,2.0,0,0.0,2000.0,0.0,1.75,1.0,1.75,0.0,20%,2000
