target,platform,amount
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,5873.0398
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,1383.2379
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,aura,0
0xFc3f916C28f32DEBA1cc04b1F6011F28a691134c,balancer,0
0xf697535848B535900c76f70F1e36EC3985D27862,aura,0
0xf697535848B535900c76f70F1e36EC3985D27862,balancer,560.3830
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,18840.5331
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,16170.8152
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,6214.6326
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,aura,974.4642
0x6A58e7C904eCF991A3183d28FC73bE90732B7a30,balancer,0
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,9983.6847
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,3311.8244
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,aura,0
0x03ac2920378A51d6CA78813b1d7578Dab08d3760,balancer,807.7442
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,5686.5278
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,1295.7324
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,aura,0
0x4B14d90f76FCF4D69CbCCdf87643E5DD7815D21A,balancer,620.5923
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,aura,0
0xF6A7ad46b00300344C7d4739C0518db70e722DC4,balancer,0
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,14675.3792
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,5513.0208
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,aura,4711.0774
0x0B9Ea598757c7D03FB1937cc16bdD2C9D416ff80,balancer,838.0816
0x80A423a65a6a630943D9A34b8b78943af00c98cD,aura,0
0x80A423a65a6a630943D9A34b8b78943af00c98cD,balancer,0
0x001EDF44D8aa79922dBE74f57C703EbCe2E13B43,aura,0
0x001EDF44D8aa79922dBE74f57C703EbCe2E13B43,balancer,0
0x253ED65fff980AEE7E94a0dC57BE304426048b35,aura,3504.7734
0x253ED65fff980AEE7E94a0dC57BE304426048b35,balancer,272.1213
0x146b6030E6d6a6398B918E9854652a71C9537180,aura,0
0x146b6030E6d6a6398B918E9854652a71C9537180,balancer,0
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,24239.7577
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,10000.3285
0x2C2179abce3413E27BDA6917f60ae37F96D01826,aura,0
0x2C2179abce3413E27BDA6917f60ae37F96D01826,balancer,0
0x80f129622dC60f5A7De85cBc98F7e3a99b09E57f,aura,0
0x80f129622dC60f5A7De85cBc98F7e3a99b09E57f,balancer,0
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,aura,5700.5909
0x84f7F5cD2218f31B750E7009Bb6fD34e0b945DaC,balancer,1302.3303
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,1336.2055
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,0
0x655A2B240151b4fAb06dfb2B6329eF72647F89dd,aura,0
0x655A2B240151b4fAb06dfb2B6329eF72647F89dd,balancer,0
0x5d0AA3B7F4429e999C95D392E6c50c6555cD7816,aura,2173.8113
0x5d0AA3B7F4429e999C95D392E6c50c6555cD7816,balancer,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,aura,0
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,balancer,611.1058
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,aura,1249.0970
0xbf65b3fA6c208762eD74e82d4AEfCDDfd0323648,balancer,0
0xee01c0d9c0439c94D314a6ecAE0490989750746C,aura,0
0xee01c0d9c0439c94D314a6ecAE0490989750746C,balancer,0
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,2344.5520
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,0
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,aura,5222.4343
0xf720e9137baa9C7612e6CA59149a5057ab320cFa,balancer,1077.9943
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,21462.3357
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,8697.2489
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,aura,0
0xF22BbdAd6B3Dd9314BdF97724DF32b09Ff95C216,balancer,514.9829
0xBB034E493eBF45F874e038Ae76576Df9Cc1137e5,aura,0
0xBB034E493eBF45F874e038Ae76576Df9Cc1137e5,balancer,0
0x62A82FE26E21a8807599374CaC8024fae342eF83,aura,1101.2199
0x62A82FE26E21a8807599374CaC8024fae342eF83,balancer,118.2528
0xBE0967E7510604302b0F974E21A625D9f762B8bb,aura,0
0xBE0967E7510604302b0F974E21A625D9f762B8bb,balancer,703.0689
0x671eD21480acf63b0AB7297b901505F5BccAfa9b,aura,0
0x671eD21480acf63b0AB7297b901505F5BccAfa9b,balancer,0
0x27213687F92cdA21F10cc09A3e860B6D817Ef096,aura,0
0x27213687F92cdA21F10cc09A3e860B6D817Ef096,balancer,0
0x9E965252d1b294aF358a232933A65Bd30645c34C,aura,0
0x9E965252d1b294aF358a232933A65Bd30645c34C,balancer,0
0xd384F6aC540eFeF9378cf8F6453Ad38A696411b5,aura,0
0xd384F6aC540eFeF9378cf8F6453Ad38A696411b5,balancer,0
0x7E123aD65cc842AB93bf2Dc79A8eadE8975bd3Cb,aura,0
0x7E123aD65cc842AB93bf2Dc79A8eadE8975bd3Cb,balancer,0
0x3ABa56CeC68987963566a9AA93bb7f7DD28De3F5,aura,0
0x3ABa56CeC68987963566a9AA93bb7f7DD28De3F5,balancer,0
0x058059cb764a98c18B937222eD06C1ad2f174Dce,aura,0
0x058059cb764a98c18B937222eD06C1ad2f174Dce,balancer,0
0x4a0c9905b098842827fB09BaA4522721d4e14deE,aura,0
0x4a0c9905b098842827fB09BaA4522721d4e14deE,balancer,0
0x061130d4715FCD4828BfCAf6B1a9B93DF5e6e4c9,aura,0
0x061130d4715FCD4828BfCAf6B1a9B93DF5e6e4c9,balancer,0
0xb6d101874B975083C76598542946Fe047f059066,aura,1052.1558
0xb6d101874B975083C76598542946Fe047f059066,balancer,95.2336
0xcb785286C9bEBeFF7654a8238Eb563666fD75338,aura,0
0xcb785286C9bEBeFF7654a8238Eb563666fD75338,balancer,0
0x2e8A05f0216c6cC43BC123EE7dEf58901d3844D2,aura,1798.7669
0x2e8A05f0216c6cC43BC123EE7dEf58901d3844D2,balancer,445.5202
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,1063.3885
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,100.5036
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,aura,2570.0802
0xCD41Bc6DC6e9821C4C36848Ff3397493e458A5d1,balancer,807.3962
0xEaF1eef5814D9be44D0dBFb54c7773844339B7F8,aura,0
0xEaF1eef5814D9be44D0dBFb54c7773844339B7F8,balancer,638.1404
0x75BA7F8733c154302cbE2e19fe3ec417E0679833,aura,0
0x75BA7F8733c154302cbE2e19fe3ec417E0679833,balancer,0
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,aura,0
0xE6a0FD593e6beca161D0D933b4Fb4fecaF49d46a,balancer,816.9980
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,1360.0089
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,239.6685
0x5a47e3f2E5009168Af11C4b0198605f694805779,aura,0
0x5a47e3f2E5009168Af11C4b0198605f694805779,balancer,0
0x38F1e186cC7609D236AA2161e2ca622B5BC4Ef8b,aura,0
0x38F1e186cC7609D236AA2161e2ca622B5BC4Ef8b,balancer,0
0xF22c4C0093a13c193A3162d5B50bC92a8ECB58ef,aura,0
0xF22c4C0093a13c193A3162d5B50bC92a8ECB58ef,balancer,630.6297
0xB599e35f760c47888aD3fF684FF4cd01ff4Dc45B,aura,0
0xB599e35f760c47888aD3fF684FF4cd01ff4Dc45B,balancer,0
0xBb1a15dfd849bc5a6F33C002999c8953aFA626Ad,aura,0
0xBb1a15dfd849bc5a6F33C002999c8953aFA626Ad,balancer,0
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,3540.2836
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,1262.5852
0x8E4debFB047eFCF6501665160739818E90eD621F,aura,0
0x8E4debFB047eFCF6501665160739818E90eD621F,balancer,0
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,6655.0453
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,3122.3394
0xD103Dd49B8051A09B399A52E9A8aB629392dE2fb,aura,0
0xD103Dd49B8051A09B399A52E9A8aB629392dE2fb,balancer,0
0xE01347229d681C69f459176A042268Cf981DFaa4,aura,13178.3307
0xE01347229d681C69f459176A042268Cf981DFaa4,balancer,6182.8615
0xBDc908e5dF4A95909DD8cbdD5E88C4078a85f7fC,aura,0
0xBDc908e5dF4A95909DD8cbdD5E88C4078a85f7fC,balancer,0
0x2280B8C8B401CA54eBF15736B77E1d3bF4924A9D,aura,0
0x2280B8C8B401CA54eBF15736B77E1d3bF4924A9D,balancer,0
0xd75026F8723b94d9a360A282080492d905c6A558,aura,2383.1297
0xd75026F8723b94d9a360A282080492d905c6A558,balancer,1118.0901
0xe9B2CB6836Be07357bCb8144F398730d5EC268E9,aura,0
0xe9B2CB6836Be07357bCb8144F398730d5EC268E9,balancer,0
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,aura,0
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,balancer,0
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,1476.4369
